task_id,task_name,status,data_window_days,posts_start,posts_end,likes_start,likes_end,max_liking_users,max_likes_per_user,negative_posts_sample,min_likes_per_user,memory_peak_gb,memory_estimated_peak_gb,memory_start_gb,memory_end_gb,memory_growth_gb,memory_estimate_accuracy_pct,output_likes,output_posts,embedding_dim,likes_initial,likes_final,users_initial,users_final,users_eligible,users_sampled,likes_after_user_sample,likes_after_cap,likes_final_pre_join,users_final_pre_join,retention_users_pct,retention_likes_pct,likes_per_user_mean,likes_per_user_median,likes_per_user_max,likes_per_user_p90,likes_per_user_p99,posts_total,posts_liked,posts_random_sample,posts_match_rate
8f3e38888ba74905aa6ff00b0d9609a1,50_14d_250ku_100l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c3f57cb4c504fef975d38debbf4c5df,51_14d_250ku_100l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29b9526b969540e5bf45ce2e92097857,52_14d_250ku_100l_100kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,250000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef61716a2d943858bf2aefbb696a2db,53_7d_500ku_100l_50kn,completed,7,2026-01-01,2026-01-08,2026-01-01,2026-01-08,500000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963ed2f918954725af88dcfe8a3ec0ca,54_21d_50ku_500l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e21714b76392446286e39b30d4914cfc,55_21d_50ku_500l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2d893c650444858a274e920a9bab999,56_21d_50ku_500l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,50000,500,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbdf1952f5424c4fbb9e89ec53091300,57_21d_250ku_100l_10kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,0,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4db45a64a3f34470a5dddc76dc29e24c,58_21d_250ku_100l_50kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,0,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d6b7bb6a32c4123a3032153729e3cc5,59_21d_250ku_100l_100kn,completed,21,2026-01-01,2026-01-22,2026-01-01,2026-01-22,250000,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b612cab8c649444d8356f72d46e8ce12,60_14d_100ku_500l_10kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,500,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c0e302a396e4d24911df076361c5297,61_14d_100ku_500l_50kn,completed,14,2026-01-01,2026-01-15,2026-01-01,2026-01-15,100000,500,50000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
